DataID,RiverID,SiteID,RiverSiteID,Continent,Country,RiverName,Biome,Realm,Eco_Biome,Conti_Biome,lon_ori,lat_ori,lon_HGV3,lat_HGV3,lon_HSV3,lat_HSV3,biodiv_ori,biodiv_rec,catch_area,elev,discharge,cum_prec,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,V_lc1,V_lc2,V_lc3,V_lc4,anthromes2017,gHM,HFP2009,HFP_Lights2009,HFP_Population2010,autocor
D005,NR006,S177,NR006_S177,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.83618897,45.93262972,5.836403121,45.9331651,5.835998613,45.93391463,18,11,1375.6826,577,29.812,1623843.8,9.660417,8.945833,33.472305,656.43713,24.7,-2.05,26.75,9.933334,6.1,17.908333,1.7916666,1096.5,107.5,74.5,13.24747,319.5,245,253.5,275,253.71683,742.8604,283.22668,66.798004,32,0.579677,18.8525,7,6,439.115641651052
D005,NR006,S178,NR006_S178,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.58881019,45.6557637,5.590475813,45.65802419,5.589333671,45.65866664,29,10,14749.227,211.5,444.313,14972274,11.527082,9.629167,34.48526,675.0397,26.95,-1,27.95,11.7,4.708333,19.975,3.3,1038,112.5,70,16.972773,317,224.5,236,225,2351.8384,6212.152,3122.025,611.7978,23,0.431254,16.3187,5,6,439.115641651052
D005,NR006,S179,NR006_S179,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.8442987,43.99103295,4.8442987,43.99103295,4.847986865,43.99287703,7,14,6.4867487,20,200.791,4788.073,14.706249,10.3125,35.492233,673.1458,30.849998,1.8,29.099998,15.083334,23.308334,23.308334,6.7,758,121,29,35.289585,269,125,125,181,6.1089134,0.20592788,0,0,12,0.907693,34.0895,10,9,439.115641651052
D005,NR006,S180,NR006_S180,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.84443439,44.02241846,4.845519424,44.0227611,4.84443439,44.02241846,14,13,19.638643,27,0.123,15320.659,14.581249,10.470833,35.763214,675.19653,30.75,1.5,29.25,14.941668,23.166668,23.166668,6.516667,773,122,30,34.409836,272.5,128,128,182,17.69191,0,0.13719422,1.3030123,23,0.673348,31.3525,9,8,439.115641651052
D005,NR006,S181,NR006_S181,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.87155191,44.01359743,4.871313964,44.0137402,4.871337759,44.0145968,29,7,2891.9514,35,18.595,2511443,14.554167,10.791667,36.14827,683.91077,31,1.2,29.8,14.933333,23.25,23.25,6.35,772,121,30,34.364227,273,129,129,181,1796.8179,900.7472,109.25368,67.17084,23,0.798931,44,10,9,439.115641651052
D005,NR006,S182,NR006_S182,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.8094918,45.14227701,4.8094918,45.14279097,4.809444211,45.14303844,18,8,34.13928,330,0.403,30646.62,11.4875,9.133333,33.95291,642.77924,26.8,-0.1,26.9,11.866667,3.9499998,19.65,3.9499998,875,105,51,23.357876,280,171,195,171,26.847992,4.2394023,1.9514998,0.06727388,23,0.506404,34,5,6,439.115641651052
D005,NR006,S183,NR006_S183,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.79724857,44.82490938,4.797809443,44.82518982,4.796088583,44.82368991,15,8,853.50397,182,12.457,841051.75,12.354167,9.091666,33.803257,644.68616,27.7,0.8,26.800001,12.733334,5.9666667,20.55,4.766667,894,122,51,28.905216,306,178,179,181,33.051296,650.01,166.47754,1.8242283,23,0.589406,45.75,9,7,439.115641651052
D005,NR006,S184,NR006_S184,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.80104154,45.30780875,4.802082554,45.30792772,4.80104154,45.30780875,14,10,210.68079,154,0.732,185516.5,12.383333,9.2,34.169765,650.03784,27.5,0.5,27,12.65,4.6833334,20.583334,4.6833334,817,98,47,23.938585,260,153,190,153,180.09824,24.654568,1.0720114,4.8956146,23,0.568623,42,9,7,439.115641651052
D005,NR006,S185,NR006_S185,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.79657799,45.20515664,4.79656903,45.20519253,4.796592825,45.20544237,18,8,381.55948,280,4.317,371306.34,11.695833,9.158333,34.01487,645.73236,26.9,0.1,26.9,12.05,4.0833335,19.883333,4.0833335,859,102,50,23.538635,273,164,196,164,111.16054,198.1733,62.912666,10.477506,23,0.517115,44.75,8,7,439.115641651052
D005,NR006,S186,NR006_S186,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.80048449,45.18106584,4.812847027,45.18302575,4.800448798,45.18288613,6,9,53394.27,164,4.317,53493788,12.233334,9.158334,33.95062,648.7101,27.5,0.5,27,12.55,4.5333333,20.45,4.5333333,834,102,48,24.766068,269,158,188,158,17796.104,19503.111,11210.235,2183.244,23,0.612092,39.6025,9,8,439.115641651052
D005,NR006,S187,NR006_S187,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.44585503,45.79091667,5.4446653,45.79025042,5.44461771,45.78967935,10,9,15174.34,220.5,0.794,15423004,11.370833,9.375,34.044083,670.4507,26.6,-0.95,27.5,11.575,4.575,19.766666,3.225,1022,110,70,17.008526,311,217.5,232.5,221,2611.183,6330.5107,3130.508,620.74695,23,0.587131,24.4151,7,6,439.115641651052
D005,NR006,S188,NR006_S188,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.5725147,45.68507299,5.572978695,45.69369854,5.573561663,45.68905145,9,8,4.80272,242,200.791,5269.636,11.25,9.366667,34.184917,667.90717,26.4,-1,27.4,11.45,4.483333,19.6,3.1,1071,115,72,16.751768,325,230,244,233,1.5987619,2.7308002,0,0,32,0.635958,17.8983,2,5,439.115641651052
D005,NR006,S189,NR006_S189,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.62210127,45.61183759,5.62210127,45.61183759,5.62395725,45.6135508,22,10,618.36865,218,11.150499,722611.06,11.5625,10.025,34.948097,685.8107,27.4,-1.3,28.699999,11.716666,4.633333,20.116667,3.1833334,1038,111,70,16.780346,316,225,235,225,143.76392,331.7575,124.818954,8.493237,23,0.593158,33,8,7,439.115641651052
D005,NR006,S190,NR006_S190,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.79493343,45.81054505,5.79475497,45.8112232,5.78455898,45.81111612,12,10,630.77576,235,11.942,650315.8,11.216667,9.379167,33.813652,675.6965,26.6,-1.1500001,27.7,11.358334,4.366667,19.658333,2.95,996.5,103,69,14.4107485,297.5,221.5,232,230,121.1167,306.62305,93.27243,60.511356,51,0.431472,13.4989,4,5,439.115641651052
D005,NR006,S191,NR006_S191,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.61431784,43.71433241,4.6153784,43.71453636,4.61431784,43.71433241,24,9,95543.35,6,1725.3301,94797740,14.95,9.7,35.272728,641.1637,30.1,2.6,27.5,15.366667,23.166668,23.166668,7.383333,720,123,23,39.49458,257,108,108,184,30354.81,38550.11,19390.56,2961.9746,22,0.708352,24.3795,6,6,439.115641651052
D005,NR006,S192,NR006_S192,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.82627457,45.93261649,5.823597676,45.93358017,5.824394796,45.93180747,24,11,12659.233,288,29.812,12647610,10.733334,9.216667,33.60606,670.4069,26,-1.4,27.4,10.933333,6.516667,19.1,2.5333333,1017,103,70,13.621454,299,227,238,239,1807.8041,5153.2803,2779.0793,530.3516,32,0.537659,33.6295,7,6,439.115641651052
D005,NR006,S193,NR006_S193,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.81300267,45.87759993,5.812788519,45.87688609,5.812259088,45.87807582,5,12,12675.804,242.5,200.791,12665094,11.029167,9.241667,33.54507,672.82526,26.349998,-1.2,27.55,11.175,4.1916666,19.433334,2.8083334,996.5,102,69,13.977449,294.5,220.5,234,232,1811.6063,5126.5625,2777.7446,530.2249,32,0.454301,15.3795,5,5,439.115641651052
D005,NR006,S194,NR006_S194,EU,France,Rhone River,7,Palearctic,PA12,EU7,5.70103491,45.72541839,5.699286006,45.72556116,5.699521573,45.7252899,6,10,13826.759,262,0.693,13924627,11.220834,9.675,34.338062,682.8199,26.9,-1.4,28.199999,11.35,4.3166666,19.75,2.8833332,1041,109,71,15.313731,313,228,240,234,2081.3625,5737.285,2965.259,598.31305,32,0.616274,33.75,7,7,439.115641651052
D005,NR006,S195,NR006_S195,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.75353977,45.37445794,4.755360058,45.3742081,4.752768825,45.37382976,27,10,51726.69,142.5,1123.466,51924864,12.322916,9.05,33.926342,647.13586,27.4,0.7,26.699999,12.575,4.6666665,20.525,4.6666665,805.5,95,46,23.96423,253.5,148,193.5,148,16753.268,19025.404,11132.303,2126.18,12,0.591026,40.3795,9,8,439.115641651052
D005,NR006,S196,NR006_S196,EU,France,Rhone River,7,Palearctic,PA12,EU7,4.7534211,45.3744897,4.755241388,45.37423986,4.752650155,45.37386152,25,8,51726.69,142.5,1123.466,51924864,12.322916,9.05,33.926342,647.13586,27.4,0.7,26.699999,12.575,4.6666665,20.525,4.6666665,805.5,95,46,23.96423,253.5,148,193.5,148,16753.268,19025.404,11132.303,2126.18,12,0.591026,40.3795,9,8,439.115641651052
D006,NR007,S001,NR007_S001,AS,Japan,Hazuki River,2,Palearctic,PA04,AS2,130.1150055,33.3479004,130.1145653,33.34801937,130.115,33.3479,6,2,27.620672,573,0.656,64732.414,12.833333,6.491667,23.102016,790.1103,27,-1.1,28.1,22.083334,5.4666667,22.533333,3.0833333,2293,426,68,60.950676,1043,242,896,254,0.2389833,27.247215,0,0,51,0.520982,17,3,6,5886.72797564609
D006,NR007,S002,NR007_S002,AS,Japan,Hazuki River,2,Palearctic,PA04,AS2,130.072998,33.3146019,130.0731122,33.31290296,130.073,33.3134,15,1,39.73082,171,1.375,89329.766,15.214584,6.866667,24.26384,781.69147,29.650002,1.3,28.300001,24.383333,7.875,24.858334,5.6416664,1908,323,65,57.02339,835.5,217.5,736,218.5,2.152261,38.32717,0,0,51,0.676946,37,7,7,5886.72797564609
D006,NR007,S003,NR007_S003,AS,Japan,Hazuki River,2,Palearctic,PA04,AS2,130.0149994,33.3479004,130.0162129,33.34950654,130.016,33.3496,22,4,91.931625,55,2.721,192844.94,15.708334,6.8875,24.410027,777.6605,30.1,1.8,28.2,24.833334,6.233333,25.341667,6.1583333,1840,306,67,55.103897,787,217,707,217,16.34049,73.47893,0,0.71728057,51,0.750297,36.6646,7,6,5886.72797564609
D006,NR008,S001,NR008_S001,AS,Japan,Koishiwara River,2,Palearctic,PA04,AS2,130.8099976,33.4645996,130.8104259,33.46452822,130.81,33.4646,11,1,8.436882,530,1.435,18191.818,12.679167,7.1708336,24.684452,808.15137,27.45,-1.6,29,22.2,5.2,22.575,2.7916665,2157,412.5,62.5,62.630623,1001,221.5,840,238,1.4324526,7.320955,0,0,51,0.414359,16.4505,0,7,10825.0269212769
D006,NR008,S002,NR008_S002,AS,Japan,Koishiwara River,2,Palearctic,PA04,AS2,130.6940002,33.4603996,130.6940002,33.45965602,130.694,33.4596,21,1,44.78879,175,1.435,93353.11,14.583333,8.016666,26.992144,802.86456,29.8,0.1,29.699999,24.133333,7.1,24.483334,4.8333335,1851,333,58,60.061337,836,204,698,214,5.253108,39.47326,0,0,51,0.561461,26.8675,4,7,10825.0269212769
D006,NR008,S003,NR008_S003,AS,Japan,Koishiwara River,2,Palearctic,PA04,AS2,130.6399994,33.3754005,130.6338114,33.37639987,130.639,33.3747,29,2,2.6810544,15,3.599,4765.048,16.1,9.474999,30.591398,808.07007,31.8,0.8,31,25.833332,8.45,26.016666,6.2999997,1769,323,58,62.036278,808,190,673,196,2.389454,0,0,0.15927723,22,0.888421,47.0986,9,9,10825.0269212769
D006,NR009,S001,NR009_S001,AS,Japan,Kyuragi River,2,Palearctic,PA04,AS2,132.2400055,34.8978996,132.2403029,34.89706679,132.241,34.8963,8,1,42.313946,245.5,0.726,79500.1,13.925,7.920833,26.987513,801.84717,29.4,0,29.3,23.591667,4.3500004,23.958334,4.3500004,1837.5,261.5,97,35.876785,655,319.5,631.5,319.5,3.9134693,38.670433,0,0,51,0.466384,16,2,4,5613.23743382495
D006,NR009,S002,NR009_S002,AS,Japan,Kyuragi River,2,Palearctic,PA04,AS2,132.2940063,34.9188004,132.2954136,34.91959174,132.295,34.9196,15,2,239.06007,208,5.238,453691.44,14.066667,7.8166666,26.587301,807.18964,29.6,0.2,29.4,23.733334,4.4666667,24.116667,4.4666667,1823,254,97,34.990913,640,323,625,323,8.53185,228.7575,0,0.15653062,51,0.265849,12,0,5,5613.23743382495
D006,NR009,S003,NR009_S003,AS,Japan,Kyuragi River,2,Palearctic,PA04,AS2,132.3399963,34.9561996,132.3396156,34.95460536,132.341,34.9573,28,3,295.51154,138.5,4.8840003,556757.3,14.295834,7.7166667,26.261337,807.7141,29.849998,0.45,29.4,23.991665,11.133333,24.383333,4.6499996,1811,244,100,32.82405,615.5,336,606.5,344,12.990273,284.06537,0,0.15653062,51,0.457518,31.75,0,5,5613.23743382495
D006,NR010,S001,NR010_S001,AS,Japan,Oze River,2,Palearctic,PA04,AS2,130.5559998,32.1228981,130.5570706,32.12232703,130.557,32.1222,16,1,11.538258,500,0.459,31186.797,13.716666,7.866667,27.033218,775.83777,28,-1.1,29.1,22.45,6.2833333,23.166666,4.0333333,2668,494,73,64.307594,1255,258,1001,282,0.80787045,10.663186,0,0,51,0.414016,15.0845,0,6,4299.99864665199
D006,NR010,S002,NR010_S002,AS,Japan,Oze River,2,Palearctic,PA04,AS2,130.5809937,32.0895996,130.5796374,32.08624456,130.582,32.0902,19,2,73.200516,228,1.077,192934.42,15.108334,8.65,29.026846,774.88745,29.7,-0.1,29.800001,21.466667,7.616667,24.55,5.45,2354,441,68,63.430775,1102,237,854,254,8.161619,66.57266,0,0,51,0.752305,34.4911,5,6,4299.99864665199
D006,NR010,S003,NR010_S003,AS,Japan,Oze River,2,Palearctic,PA04,AS2,130.5980072,32.0521011,130.5980072,32.0521011,130.599,32.0522,15,2,133.3308,185,6.278,347486.12,15.572916,9.1625,30.289225,776.9823,30.2,0,30.2,22,7.9666667,25.016666,5.858333,2332.5,438,67,63.204937,1087,233,844,249,21.175636,109.64266,0,0.32336003,22,0.762847,41,9,6,4299.99864665199
D006,NR011,S001,NR011_S001,AS,Japan,Yato River,2,Palearctic,PA04,AS2,132.125,34.3853989,132.1254283,34.38372138,132.126,34.3839,20,1,36.91954,622.5,1.231,76577.39,12.070833,7.3166666,25.229885,814.41254,27,-2.05,29,21.508335,4.5916667,22.116667,2.1916666,2022,328.5,65,52.093636,840.5,231.5,744.5,236,0.4721378,36.369392,0,0,51,0.408778,14,0,6,8611.63559517889
D006,NR011,S002,NR011_S002,AS,Japan,Yato River,2,Palearctic,PA04,AS2,132.1309967,34.3353996,132.1309075,34.33367449,132.131,34.3338,24,3,126.028305,308,3.15,254055.97,13.445833,7.5666666,25.827625,813.2659,28.5,-0.8,29.300001,20.166666,3.7833333,23.533333,3.5833333,1923,308,58,51.22829,786,214,680,214,5.748569,117.38605,0,0.39374042,51,0.382647,15,0,7,8611.63559517889
D006,NR011,S003,NR011_S003,AS,Japan,Yato River,2,Palearctic,PA04,AS2,132.197998,34.2145996,132.1987118,34.21462339,132.199,34.2145,23,2,327.8593,98,8.663,638216.25,15.345833,7.7666664,26.781609,792.53284,30.2,1.3,29,21.716667,5.8333335,25.166666,5.8333335,1797,297,48,51.500385,734,190,607,190,25.048138,300.60254,0,1.1025782,12,0.621682,38.5,9,8,8611.63559517889
D007,NR012,S001,NR012_S001,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.0869,5.3432,-54.08632893,5.346269505,-54.0853,5.34559,4,NA,6.0442257,51,0.3405,14952.079,26.139584,8.375,79.009445,57.85791,32.25,21.650002,10.599998,25.991667,26.9,26.908333,25.491667,2474,343,86.5,40.293304,943.5,320.5,360,602,0,5.6993656,0,0.09499019,53,0.121434,5.2597,0,3,9698.54368495249
D007,NR012,S002,NR012_S002,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.1053,5.3476,-54.10540198,5.347260077,-54.1053,5.3476,2,NA,8.455193,76.5,0.207,20858.31,26.08125,8.358334,78.852196,58.73831,32.2,21.6,10.6,25.941668,26.85,26.858334,25.416666,2453.5,346,86.5,39.596794,927.5,319.5,353,607.5,0,8.549196,0,0,53,0.140192,6.02992,0,3,9698.54368495249
D007,NR012,S003,NR012_S003,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.23433,5.27003,-54.23375893,5.271743212,-54.23288121,5.270459643,4,NA,14.808953,64,0.189,37022.516,26.208334,8.358334,79.22583,58.97322,32.3,21.75,10.55,26.041666,27,27,25.55,2499,352.5,86,40.284813,953.5,320,320,605.5,0,15.105291,0,0,52,0.131585,5.64645,0,2,9698.54368495249
D007,NR012,S004,NR012_S004,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.28227,5.21758,-54.2813998,5.217865535,-54.2823,5.21758,5,NA,20.428879,59,0.821,50213.6,26.258333,8.45,79.71698,59.233585,32.4,21.8,10.600002,26.091667,27.066668,27.066668,25.591667,2460.5,354.5,87,41.73604,942.5,310.5,310.5,603,0,20.427834,0,0,51,0.0833033,5.20943,0,2,9698.54368495249
D007,NR012,S005,NR012_S005,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.16561,3.80456,-54.16589554,3.804539605,-54.1656,3.80456,0,NA,28566.518,118.5,0.814,68677304,25.55625,9.141666,78.77155,52.14254,32.1,20.5,11.6,25.349998,26.316666,26.316666,25.066666,2483.5,376,66.5,44.39401,954.5,257,257,691,0,28452.432,58.759407,5.7125397,51,0.0243826,4.25502,0,0,9698.54368495249
D007,NR012,S006,NR012_S006,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.95992,3.66042,-53.96201393,3.660991071,-53.9627,3.66246,0,NA,4413.688,133,67.089,11477323,25.395832,9.3,79.48718,49.05159,31.9,20.2,11.699999,25.25,26.1,26.1,24.9,2577,408,77,45.622643,1003,269,269,722,0,4405.621,2.4754803,0.09521276,53,0.0199624,4.25126,0,0,9698.54368495249
D007,NR012,S007,NR012_S007,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.05492,3.35922,-54.05554002,3.35922,-54.05554277,3.360431741,2,NA,14977.925,140,436.615,34470390,25.8375,9.441668,80.698,48.889175,32.4,20.7,11.700001,25.75,26.5,26.5,25.25,2504,380,57,48.154884,985,229,229,760,0,14949.154,22.480461,0.19049062,53,0.0156018,4,0,0,9698.54368495249
D007,NR012,S008,NR012_S008,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.08319,3.23267,-54.08461768,3.233098303,-54.0844,3.23408,3,NA,5023.4854,162,73.3915,11697009,25.7375,9.466666,80.36724,49.701756,32.3,20.6,11.799999,25.65,26.416666,26.416666,25.116667,2464,376,55,48.846313,963,218,218,777,0,5020.665,0,0,53,0.0199481,4,0,0,9698.54368495249
D007,NR012,S009,NR012_S009,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-54.174,2.93669,-54.17382324,2.936893954,-54.1746,2.93702,17,NA,3018.8823,178.5,1.221,6707405.5,25.74375,9.45,81.39369,51.056015,32.3,20.7,11.600001,25.6,26.425,26.425,25.108334,2393.5,352,51,50.569115,955,198.5,198.5,740.5,0,3025.1982,0,0,53,0.0187816,4,0,0,9698.54368495249
D007,NR012,S010,NR012_S010,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.16569,3.62707,-53.16629676,3.627141384,-53.1653,3.62913,3,NA,10.222767,340,0.58,27853.443,24.495834,9.025,77.83765,50.9507,31,19.4,11.6,24.458334,25.116667,25.116667,23.85,2723.5,390.5,75.5,45.800884,1047.5,282.5,299.5,852.5,0,9.806674,0,0,61,0.00138749,8,0,0,9698.54368495249
D007,NR012,S011,NR012_S011,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.16692,3.62707,-53.16713415,3.626356162,-53.1672,3.62883,8,NA,10.5055485,336,0.58,28637.38,24.5125,9.025,77.83765,50.9507,31,19.4,11.6,24.483334,25.125,25.125,23.866667,2729.5,390.5,75.5,45.800884,1047.5,282.5,299.5,854.5,0,11.044428,0,0,53,0.00138749,8,0,0,9698.54368495249
D007,NR012,S012,NR012_S012,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.16884,3.61284,-53.16787632,3.612804308,-53.1688,3.61284,7,NA,15.432807,284,0.58,42007.688,24.825,9.058333,78.08909,50.563107,31.3,19.7,11.6,24.733334,25.433334,25.433334,24.166666,2706,390,79,45.12829,1034,294,297,852,0,14.757728,0,0,53,0.00138749,8,0,0,9698.54368495249
D007,NR012,S013,NR012_S013,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.17847,3.59726,-53.17841051,3.597973838,-53.1788,3.59808,8,NA,25.947262,235,0.58,70415.12,25.008333,9.091666,78.16091,50.339752,31.5,19.9,11.6,24.983334,25.633333,25.633333,24.333334,2723,390,75,45.899086,1041,286,292,830,0,26.849777,0,0,53,0.00138749,4,0,0,9698.54368495249
D007,NR012,S014,NR012_S014,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.19268,3.57697,-53.19202565,3.57714846,-53.1921,3.57704,9,NA,32.10013,221,1.234,86856.78,25.079166,9.125,77.99145,50.337864,31.6,19.9,11.700001,25.05,25.7,25.7,24.45,2642,369,68,46.360912,1006,264,264,833,0,30.944172,0,0,53,0.00138749,0.852498,0,0,9698.54368495249
D007,NR012,S015,NR012_S015,SA,French Guiana,Maroni River,1,Neotropic,NO01,SA1,-53.1975,3.56573,-53.19717163,3.565715723,-53.1971,3.5657,6,NA,35.159477,213,1.234,94897.016,25.116667,9.125,77.99145,50.337864,31.6,20,11.700001,25.083334,25.733334,25.733334,24.483334,2659,369,68,44.995487,1012,271,271,821,0,35.13369,0,0,53,0.00138749,0.436702,0,0,9698.54368495249
D007,NR013,S001,NR013_S001,SA,French Guiana,Mana River,1,Neotropic,NO01,SA1,-53.663,5.37639,-53.67297013,5.382921743,-53.6754,5.38199,1,NA,10379.282,35.5,430.373,27662130,26.091667,8.120833,78.125015,55.011192,32.1,21.7,10.399998,26.041666,26.766666,26.8,25.425,2628.5,406.5,79,45.628838,1041.5,308.5,328,704,0,10348.455,7.603079,1.7112758,53,0.0441814,8.75,0,1,42346.5648783182
D007,NR013,S002,NR013_S002,SA,French Guiana,Mana River,1,Neotropic,NO01,SA1,-53.66336,5.35789,-53.6677425,5.35789,-53.668,5.35711,0,NA,10348.409,40,214.9235,27582440,26.066668,8.108334,78.04489,54.765312,32,21.7,10.399998,26.016666,26.75,26.766666,25.4,2622,414,72,46.651703,1070,290,317,675,0,10336.3125,7.3181243,1.7112758,53,0.0436179,5.6025,0,1,42346.5648783182
D007,NR013,S003,NR013_S003,SA,French Guiana,Mana River,1,Neotropic,NO01,SA1,-53.66158,5.3427,-53.66375866,5.340478535,-53.6652,5.34063,1,NA,10337.449,47,427.921,27553552,26.0375,8.091667,78.23625,54.94312,32,21.7,10.299999,25.983334,26.683332,26.733334,25.383333,2662,408,81,44.726818,1066,320,343,669,0,10325.523,7.033163,1.7112758,53,0.0429844,5.36644,0,1,42346.5648783182
D007,NR013,S004,NR013_S004,SA,French Guiana,Mana River,1,Neotropic,NO01,SA1,-53.58121,5.40887,-53.57871981,5.432820866,-53.5812,5.40887,5,NA,49.762207,61.5,0.9975,130941.984,25.94375,7.991667,78.14543,55.388832,31.9,21.6,10.199999,25.916666,26.616667,26.650002,25.25,2615.5,405,58.5,47.134964,1037.5,282.5,308.5,725,0,49.485626,0,0,52,0.0444768,4.3657,0,1,42346.5648783182
D007,NR013,S005,NR013_S005,SA,French Guiana,Mana River,1,Neotropic,NO01,SA1,-53.22197,3.66264,-53.22123237,3.663044508,-53.221,3.66315,7,NA,7.026499,257.5,0.284,18931.285,24.868752,9.045834,78.16093,50.164497,31.3,19.75,11.599998,24.833332,25.475,25.475,24.225,2708.5,426,69,48.535828,1090,262.5,269.5,812,0,7.04552,0,0,53,0.00155425,0.852498,0,0,42346.5648783182
D007,NR014,S001,NR014_S001,SA,French Guiana,Approuague River,1,Neotropic,NO01,SA1,-52.16586,4.15347,-52.15872162,4.147188223,-52.1664,4.14465,4,NA,6.234448,79.5,0.494,20470.217,25.604166,8.433333,75.297615,47.456135,32,20.8,11.200001,25.483334,26.216667,26.266666,25.066666,3306,529,91,50.548237,1282,332,335,1023,0,5.42377,0,0,61,0.00385899,0.948361,0,0,7308.7231802658
D007,NR014,S002,NR014_S002,SA,French Guiana,Approuague River,1,Neotropic,NO01,SA1,-52.17138,4.13208,-52.18537123,4.12051582,-52.16714339,4.127845805,3,NA,175.36789,66,10.359,571948,25.65,8.483334,75.595245,48.23394,32.1,20.8,11.200001,25.516666,26.3,26.3,25.116667,3264,527,70,51.69272,1290,297,300,1048,0,174.35535,0,0,61,0.00343429,0.359945,0,0,7308.7231802658
